"ID","esa_avg","chirps_sum","era_prec_avg","era_temp_max_avg","era_temp_mean_avg","era_temp_min_avg","era_vswl_avg","kdd_event","kdd_result"
"ID_09301",0.305613425630395,832.765415906906,NA,24.695125,18.8701858723959,13.8755,0.419231712818146,6,2.7963
"ID_10182",0.305642118553321,923.436693906784,NA,24.2710671875,18.4850811414931,13.9148838541667,0.439980179071426,2,0.776700000000002
"ID_18658",0.314826134833501,730.458713531494,NA,25.2900321917808,20.3059849885845,15.2801945205479,0.452748725403389,0,0
"ID_18659",0.345936604687628,508.148942112923,NA,21.2336952702703,18.2406660754505,14.6805581081081,0.472425271798899,0,0
"ID_18660",0.278323977954628,446.875951111316,NA,26.5969248275862,21.055705862069,15.5533889655172,0.390355072898426,8,5.0009
"ID_18661",0.341400618965809,602.864326953888,NA,21.3097247252747,18.2658717490843,14.6149989010989,0.472077732994443,0,0
"ID_18662",0.339251524109519,450.043622970581,NA,22.7363066115702,18.1219871900827,13.3106917355372,0.467821515296116,0,0
"ID_18663",0.293769703717793,735.309036016464,NA,21.1089467105263,17.0349753015351,13.1444684210526,0.461854462038007,0,0
"ID_18664",0.352828409732058,528.835938215256,NA,21.1176288,18.0975351666667,14.5847632,0.47393158976237,0,0
"ID_18665",NA,572.288122534752,NA,21.396764028777,19.8112209832135,17.9243568345324,0.202277963395885,0,0
"ID_18666",0.341056403494621,643.249633550644,NA,21.3139208791209,18.2731065934066,14.6266252747253,0.472037587847028,0,0
"ID_18667",0.375301900174883,802.041613101959,NA,20.294807253886,16.6390385146805,12.7407,0.468463423338579,0,0
"ID_18668",0.276657917933871,439.400408506394,NA,26.1771833333333,20.805930613426,15.4345055555556,0.39209869172838,7,3.8338000000001
"ID_18669",0.370122891733016,584.083972454071,NA,20.0531697674419,16.5067874354005,12.8063093023256,0.469386039162175,0,0
"ID_18670",0.380181759844224,692.514618635177,NA,20.1848127906977,16.5665643653101,12.740151744186,0.469678387161373,0,0
"ID_18671",0.274093497426886,442.0827729702,NA,20.7587801587302,19.158726223545,16.9358706349206,0.182538491708261,0,0
"ID_18672",0.34148739782844,684.34601020813,NA,20.7420960674157,17.2723453417603,13.5159191011236,0.469395544645045,0,0
"ID_18673",0.29286106890195,590.759560346604,NA,21.0659936507937,17.0210324074074,13.1917650793651,0.462927515544589,0,0
"ID_18674",0.347564034445106,563.061297774315,NA,20.9014067114094,18.4384215324385,15.5615382550336,0.432066343508044,0,0
"ID_18675",NA,609.494460463524,NA,21.4290210191083,19.8349423566879,17.9515974522293,0.201876322428385,0,0
"ID_18676",0.343759197598467,626.413820266724,NA,22.5803716216216,18.0333954391892,13.2487168918919,0.469054028794572,0,0
"ID_18677",0.303772101385726,576.951189756393,NA,25.8983467741936,21.4400572244624,17.4569935483871,0.38403554116526,0,0
"ID_18678",0.311216283287551,633.285339355469,NA,25.7562944444444,21.3147529761905,17.3266936507937,0.397240058454887,0,0
"ID_18679",0.344107310648437,585.968889713287,NA,22.5256298701299,18.0647201569264,13.3342279220779,0.463015329270136,0,0
"ID_18680",0.329271466367774,534.980974555016,NA,22.4033629032258,17.9757704973119,13.295875,0.469937468087801,0,0
