"ID","esa_avg","chirps_sum","era_prec_avg","era_temp_max_avg","era_temp_mean_avg","era_temp_min_avg","era_vswl_avg","kdd_event","kdd_result"
"ID_00001",0.378105524627642,658.840139865875,NA,24.0115271935096,19.5175419636262,15.7140862098107,0.468299904847756,0,0
"ID_00002",0.383637066026336,831.01233625412,NA,23.7891704358553,19.4458846159149,15.7431509319105,0.473995258933619,0,0
"ID_00003",0.382993908321604,649.185262322426,NA,23.8685635331748,19.4128354630033,15.6821738865065,0.469483624333921,0,0
"ID_00004",0.326727269059521,611.220824956894,NA,23.8553378018466,19.3173799360642,15.0636706727924,0.414442736693103,0,0
"ID_00005",0.343480954993339,604.013830661774,NA,24.5379700618004,19.8829619355463,16.0378627947907,0.466843448468109,0,0
"ID_00006",0.377077465927279,588.18230009079,NA,24.033263318292,19.5133079791891,15.6924093312231,0.467419131048794,0,0
"ID_00007",0.347099461638537,666.06888794899,NA,24.6798259002483,20.0699853808675,16.1593811439363,0.466311966346589,0,0
"ID_00008",0.378602118403823,551.265187978744,NA,24.02276171875,19.5019218648275,15.6936301269531,0.468253290812175,0,0
"ID_00009",0.34250720778499,580.127397060394,NA,24.5474868774414,19.8880117793878,16.0212210178375,0.466233601172765,0,0
"ID_00010",0.378870626530015,612.764155626297,NA,23.8471943204365,19.5861853766063,15.8784823463077,0.471891620171764,0,0
"ID_00011",0.341212919851144,529.570446491241,NA,24.5622619628906,19.8983443366157,16.0468933105469,0.465968783696493,0,0
"ID_00012",0.307801610800657,502.859234809876,NA,24.9268116918103,20.3999437704854,16.164855115167,0.434582885654493,0,0
"ID_00013",0.378811362716887,686.333621025086,NA,22.9572651877332,17.985437305887,13.5179370937063,0.46506627875181,0,0
"ID_00014",0.37870421477511,536.165893316269,NA,24.0124160640496,19.4910666116342,15.6753337765528,0.467733293853844,0,0
"ID_00015",0.386496611962131,685.970790982246,NA,23.8449951171875,19.3778034558579,15.6504662500669,0.471087081247269,0,0
"ID_00016",0.373772084358193,656.851170063019,NA,24.0600520347481,19.5254066884814,15.7508023845616,0.465915115318488,0,0
"ID_00017",0.291461288123517,621.961869239807,NA,25.1461658296131,20.5852626664298,16.311170014881,0.36988529704866,1,0.119287109375001
"ID_00018",0.396357578250159,673.097450733185,NA,23.8321126302083,19.5740718040937,15.8863907425492,0.472190423659336,0,0
"ID_00019",0.341936284878168,526.814343929291,NA,24.4292863792348,19.8124063367042,15.9651294173481,0.467179556873357,0,0
"ID_00020",0.341698732227087,555.396381855011,NA,23.121764536373,18.1350328455857,13.8914418705174,0.465204202412256,0,0
"ID_00021",0.33993407754704,558.687486171722,NA,23.5658033288043,18.4252232648325,14.045701002038,0.459145769865617,0,0
"ID_00022",0.314993191355218,602.102958917618,NA,24.0106591379541,19.4287349929158,15.1844945663061,0.429885896862063,0,0
"ID_00023",0.342775297523649,607.686458587646,NA,24.548877306952,19.8849831604152,16.0573888364046,0.467224517306268,0,0
"ID_00024",0.312120603228157,722.883629798889,NA,24.4556063863255,20.0860615826293,15.94912109375,0.402812019023853,0,0
"ID_00025",0.341558961663395,570.207092285156,NA,24.7485401940724,20.1006598417091,16.2229015531994,0.465565383749664,0,0
"ID_00026",0.309352226169973,569.493661403656,NA,24.7068702290076,20.204403653521,16.0045149242605,0.391129306861159,0,0
"ID_00027",0.321591853474577,499.113988399506,NA,24.4252805313974,19.9530790580894,15.7154071160083,0.393725617126849,0,0
"ID_00028",0.385076765132987,901.833379030228,NA,23.7710414547892,19.5075133118639,15.8708149746325,0.473532227134328,0,0
"ID_00029",0.377720541075656,588.902803897858,NA,22.941684036896,17.973271899397,13.5068411177948,0.464849493416751,0,0
"ID_00030",0.370197612748427,736.436515808106,NA,22.9855612775405,18.0062017719809,13.6115922886691,0.465285985018138,0,0
"ID_00031",0.3432527676727,546.371267318725,NA,24.3962073942201,19.7852149513267,15.9419138140383,0.46787328354377,0,0
"ID_00032",0.30776928106741,544.731328010559,NA,24.9679948941929,20.3962809084595,16.2171432855561,0.433336963803749,0,0
"ID_00033",0.340597646846168,533.483266830444,NA,24.5517338193696,19.9111204826969,16.0334274818157,0.465260796163274,0,0
"ID_00034",0.320417703191439,615.325991749764,NA,24.6080089569092,20.1155124564966,15.9213272094727,0.44251844783624,0,0
"ID_00035",0.397625238430209,836.062279701233,NA,23.7678252349029,19.5210651758555,15.8477872693861,0.472551526250066,0,0
