"ID","survey","country","year","field_latitude","field_longitude","plant_date","harvest_date","gs_length","yield_kg_ph","hybrid","intercrop","esa_avg","chirps_sum","era_temp_mean_avg","era_temp_min_avg","era_temp_max_avg","kdd_event","kdd_result","N_kg_ph"
"ID_01254","Kenya_2017","Kenya",2017,0.235642162,34.56850088,"2017-03-02","2017-07-29",149,5865.4922,1,1,0.303313449786527,1024.78629851341,21.0767490641276,16.858837890625,26.0682340494792,10,10.549072265625,13.8996558
"ID_01255","Kenya_2017","Kenya",2017,0.223105399,34.56503484,"2017-03-31","2017-07-22",113,5267.2378,1,1,0.307075277973826,874.012796878815,20.9485726696706,16.8025317811129,25.8200949150219,4,4.07382812500001,20.8494846
"ID_01256","Kenya_2017","Kenya",2017,0.197737101,34.40292142,"2017-03-13","2017-07-19",128,3056.2988,1,1,0.285953378914732,951.924294471741,21.6946044133307,17.3895867399467,26.82301772953,13,14.11591796875,111.19725
"ID_01257","Kenya_2017","Kenya",2017,0.210493603,34.4143302,"2017-03-17","2017-07-24",129,4005.7021,1,1,0.288873922345894,996.243183612824,21.6111857878856,17.3409517728365,26.6943828876202,10,9.32812500000001,55.598625
"ID_01258","Kenya_2017","Kenya",2017,0.326049764,34.48666397,"2017-02-24","2017-07-01",127,5852.4873,1,1,0.260959071286938,991.168105721473,22.015695587794,17.0951496124268,27.5404525756836,26,35.5765625,55.598625
"ID_01259","Kenya_2017","Kenya",2017,0.31457599,34.48718435,"2017-02-26","2017-06-29",123,5709.4263,1,0,0.261369479244406,921.876152634621,22.0247531685778,17.1150087418095,27.544085890247,25,34.95751953125,55.598625
"ID_01260","Kenya_2017","Kenya",2017,0.1704172,34.4802946,"2017-03-20","2017-08-03",136,7803.3159,1,1,0.289012695600589,1006.59201335907,21.2828371962202,17.0541995751597,26.2497633439781,7,6.40483398437501,55.598625
"ID_01261","Kenya_2017","Kenya",2017,0.15327992,34.43534452,"2017-03-04","2017-07-14",132,2471.05,1,1,0.285436937442193,896.015583515168,21.7406855762453,17.4062845101034,26.9042579593515,15,16.649169921875,55.598625
"ID_01262","Kenya_2017","Kenya",2017,0.158279561,34.44444422,"2017-03-04","2017-07-16",134,6372.7075,1,1,0.284975282595319,925.856753826142,21.7320810577016,17.3972005208333,26.89501953125,15,16.649169921875,55.598625
"ID_01263","Kenya_2017","Kenya",2017,0.15578559,34.46160676,"2017-03-03","2017-07-26",145,6297.2754,1,1,0.284355835427367,1027.84750342369,21.4254628638699,17.1114629040026,26.5017116598887,12,14.02373046875,55.598625
"ID_01264","Kenya_2017","Kenya",2017,0.205857958,34.48398412,"2017-03-03","2017-07-24",143,6398.7188,1,1,0.284552765108885,990.439294159413,21.4459877438016,17.1193650987413,26.539943101671,12,14.02373046875,166.795875
"ID_01265","Kenya_2017","Kenya",2017,0.2030988,34.4980058,"2017-04-05","2017-07-17",103,4916.0889,1,1,0.292536436683602,847.368142604828,21.2546144730006,17.0407207782452,26.2015249399038,4,5.68344726562501,55.598625
"ID_01266","Kenya_2017","Kenya",2017,0.215357019,34.48166591,"2017-03-01","2017-07-22",143,6502.7627,1,1,0.284577052235603,997.940635025502,21.4576345090513,17.1148417154948,26.5578348795573,12,14.02373046875,55.598625
"ID_01267","Kenya_2017","Kenya",2017,0.205721131,34.46835248,"2017-03-03","2017-06-28",117,5999.4492,1,1,0.288448375229742,834.039988815785,21.6135742015085,17.2330276747881,26.781444071107,12,14.02373046875,55.598625
"ID_01268","Kenya_2017","Kenya",2017,0.208961146,34.4798673,"2017-03-03","2017-07-04",123,5917.5146,1,1,0.287690369343316,881.577295601369,21.5704093522923,17.2244802167339,26.7138699439264,12,14.02373046875,27.79931205
"ID_01269","Kenya_2017","Kenya",2017,0.208428266,34.46817387,"2017-02-27","2017-07-25",148,6112.5977,1,0,0.284749216696089,1021.66719657183,21.4310604223469,17.104124174182,26.5233005190856,12,14.02373046875,55.598625
"ID_01270","Kenya_2017","Kenya",2017,0.192823135,34.54157517,"2017-02-28","2017-06-06",98,1495.6356,1,1,0.309905410147785,793.014314413071,21.6507978959517,17.2528369633838,26.8338645241477,12,14.02373046875,111.19725
"ID_01271","Kenya_2017","Kenya",2017,0.205757181,34.52679382,"2017-02-17","2017-07-07",140,3953.6799,1,1,0.302684197976039,1105.90656352043,21.5609125376312,17.2021927637411,26.7215387439051,13,16.176220703125,76.5037098
"ID_01272","Kenya_2017","Kenya",2017,0.268381718,34.52250208,"2017-02-25","2017-06-17",112,4116.249,1,1,0.274360389269964,896.146631240845,22.0794995693331,17.1571008192754,27.6363359029314,25,34.95751953125,73.3901805
"ID_01273","Kenya_2017","Kenya",2017,0.192241853,34.54004762,"2017-02-08","2017-06-26",138,5878.498,1,1,0.296843643649481,1035.80594277382,21.7895725607015,17.2890175359712,27.1286452478642,22,38.23271484375,55.598625
"ID_01274","Kenya_2017","Kenya",2017,0.192578183,34.54073705,"2017-02-08","2017-06-26",138,3121.3262,1,1,0.296843643649481,1035.80594277382,21.7895725607015,17.2890175359712,27.1286452478642,22,38.23271484375,55.598625
"ID_01275","Kenya_2017","Kenya",2017,0.19953882,34.54968131,"2017-02-28","2017-07-18",140,4493.4092,1,1,0.304622826881187,1002.38959097862,21.4626238595228,17.1315599373892,26.5706650321365,12,14.02373046875,55.598625
"ID_01276","Kenya_2017","Kenya",2017,0.1820001,34.5962671,"2017-02-28","2017-07-19",141,4025.2104,1,1,0.304440304407707,1007.48468506336,21.135654273951,16.8918632399868,26.1627527371259,10,10.549072265625,55.598625
"ID_01277","Kenya_2017","Kenya",2017,0.215927443,34.58464978,"2017-02-10","2017-07-18",158,5000.625,1,1,0.296428740734146,1159.29815793037,21.2892213321582,16.9516254545008,26.4411028400157,18,28.17841796875,27.79931205
"ID_01278","Kenya_2017","Kenya",2017,0.219034751,34.57930516,"2017-02-06","2017-07-17",161,3862.6414,1,1,0.295560795168082,1159.29815793037,21.3286261570307,16.9445020134066,26.5299813729745,22,32.258837890625,27.79931205
"ID_01279","Kenya_2017","Kenya",2017,0.198605603,34.53995036,"2017-03-02","2017-07-19",139,3199.3594,1,1,0.303895165678114,995.127271890641,21.4685663132441,17.136580984933,26.5787440708705,12,14.02373046875,57.3777828
"ID_01280","Kenya_2017","Kenya",2017,0.355164906,34.42860497,"2017-02-28","2017-07-06",128,4538.9287,1,0,0.260633040348004,924.17054605484,22.2904706930314,17.3989000423934,27.9282007025194,26,48.0931640625,55.598625
"ID_01281","Kenya_2017","Kenya",2017,0.358551472,34.61278549,"2017-03-02","2017-07-03",123,4786.0337,1,0,0.271524879980732,814.385074973106,22.2423640917706,17.0794114635837,28.2720935452369,40,89.5710449218751,53.37468
"ID_01282","Kenya_2017","Kenya",2017,0.358955374,34.59500515,"2017-02-28","2017-07-01",123,6632.8184,1,1,0.272610308887722,858.739610075951,22.2436475528184,17.0747432585685,28.2874547158518,40,89.5710449218751,111.19725
"ID_01283","Kenya_2017","Kenya",2017,0.566834792,34.5640378,"2017-03-04","2017-07-08",126,4155.2656,1,1,0.229564660380029,774.249268770218,21.0404618070508,15.941645007997,26.6142178272638,28,40.04658203125,114.7555638
"ID_01284","Kenya_2017","Kenya",2017,0.355667206,34.6260575,"2017-02-28","2017-07-11",133,6769.3765,1,1,0.269860321904222,875.178483366966,22.1533950577921,17.0178466796875,28.1403451492537,40,89.5710449218751,27.79931205
"ID_01285","Kenya_2017","Kenya",2017,0.429328543,34.42635561,"2017-02-27","2017-07-16",139,5670.4092,1,1,0.257669602121626,939.68367600441,22.2196819487072,17.3246425083705,27.815438406808,27,48.119677734375,55.598625
"ID_01286","Kenya_2017","Kenya",2017,0.271292033,34.53953032,"2017-02-25","2017-07-12",137,3791.1108,1,1,0.269042680782031,1010.53390693665,21.9295921288827,17.0476955247962,27.3905167289402,25,34.95751953125,111.19725
"ID_01287","Kenya_2017","Kenya",2017,0.27680234,34.54976391,"2017-03-08","2017-07-12",126,3355.4255,1,0,0.268841236699046,910.401674985886,21.9279520670573,17.0733386903297,27.3489273191437,22,34.01396484375,55.598625
"ID_01288","Kenya_2017","Kenya",2017,0.2881697,34.5045403,"2017-03-05","2017-07-28",145,4252.8071,1,0,0.266300600562387,1026.74415230751,21.8318205811662,17.0061797677654,27.2129852712971,24,34.729833984375,55.598625
"ID_01289","Kenya_2017","Kenya",2017,0.277454256,34.53771206,"2017-03-01","2017-06-22",113,3732.5862,1,0,0.273828402899279,817.349389076233,22.0531132212857,17.1246839021382,27.5827559621711,25,34.95751953125,55.598625
"ID_01290","Kenya_2017","Kenya",2017,0.2983607,34.5014234,"2017-02-28","2017-07-03",125,5312.7573,1,0,0.272054725911765,905.891235351562,22.0027628419261,17.1136001829117,27.4995109437004,25,34.95751953125,55.598625
"ID_01291","Kenya_2017","Kenya",2017,0.2782678,34.54949457,"2017-03-10","2017-06-24",106,4597.4536,1,1,0.272996926778241,815.377102375031,22.0369733103339,17.1483923225759,27.520004015771,20,32.700439453125,55.598625
"ID_01292","Kenya_2017","Kenya",2017,0.248154816,34.50151439,"2017-02-28","2017-06-29",121,4727.5088,1,1,0.307029115455645,874.935539960861,21.5873078559917,17.2134593525871,26.7579429751537,12,14.02373046875,150.116283
"ID_01293","Kenya_2017","Kenya",2017,0.255895985,34.49484499,"2017-02-15","2017-07-13",148,4259.3101,1,1,0.252574975512646,1163.33424544334,22.0145513274259,17.1095755557886,27.5075133048448,30,46.97802734375,152.3402343
"ID_01294","Kenya_2017","Kenya",2017,0.271537048,34.50817668,"2017-02-18","2017-06-28",130,3088.8125,1,1,0.269534981658316,1049.78160667419,22.0641571433186,17.1414945879055,27.5912612565601,27,36.622119140625,55.598625
"ID_01295","Kenya_2017","Kenya",2017,0.278226165,34.4903009,"2017-03-04","2017-07-18",136,3661.0557,1,1,0.256908949945242,1018.89420795441,21.894583063056,17.0433237340328,27.3164903626825,24,34.729833984375,55.598625
"ID_01296","Kenya_2017","Kenya",2017,0.25915016,34.48628434,"2017-02-05","2017-06-26",141,3895.155,1,1,0.245774802402593,1080.58292174339,22.2741760325544,17.2050015301772,27.9889985420335,39,74.7635253906251,55.598625
"ID_01297","Kenya_2017","Kenya",2017,0.230512776,34.52438372,"2017-03-18","2017-07-25",129,1807.7681,1,1,0.305813133841803,977.354417800903,21.3522622915415,17.0890906700721,26.3412916917067,8,6.93793945312501,177.9155973
"ID_01298","Kenya_2017","Kenya",2017,0.220200441,34.50043257,"2017-02-08","2017-07-07",149,3563.5142,1,1,0.29628335153885,1113.17700743675,21.7121441650391,17.2566764322917,27.0052897135417,22,38.23271484375,55.598625
"ID_01299","Kenya_2017","Kenya",2017,0.227935578,34.50690421,"2017-03-01","2017-08-01",153,3706.575,1,1,0.303814447940664,1049.35408616066,21.3951158135485,17.0937427074878,26.4643973214286,12,14.02373046875,55.598625
"ID_01300","Kenya_2017","Kenya",2017,0.230803688,34.43014165,"2017-02-18","2017-06-28",130,5865.4922,1,1,0.284467097857724,1058.25221961737,21.8609339900903,17.487922680105,27.0925415970897,15,16.649169921875,37.0657494
"ID_01301","Kenya_2017","Kenya",2017,0.210336894,34.44032767,"2017-03-17","2017-07-18",123,3583.0225,1,1,0.289265194424876,984.903414249421,21.6407668082945,17.3757174584173,26.7278430569556,10,9.32812500000001,74.131497
"ID_01302","Kenya_2017","Kenya",2017,0.223699196,34.41492552,"2017-03-03","2017-07-03",122,3784.6082,1,1,0.288072377025524,897.57646650076,21.8379793823573,17.476969004065,27.0474601435468,15,16.649169921875,55.598625
"ID_01303","Kenya_2017","Kenya",2017,0.199348055,34.45188521,"2017-03-02","2017-07-06",126,2763.6743,1,1,0.287837153350985,919.063891172409,21.552011308645,17.205193851501,26.6902282234252,12,14.02373046875,55.598625
"ID_01304","Kenya_2017","Kenya",2017,0.239820838,34.43685467,"2017-03-03","2017-07-10",129,4181.2769,1,1,0.287380017801724,932.300537049771,21.7662957607172,17.4240854116587,26.9470590444712,15,16.649169921875,55.598625
"ID_01305","Kenya_2017","Kenya",2017,0.198464797,34.42800983,"2017-03-03","2017-07-06",125,1404.5969,1,1,0.287742669744925,874.588005065918,21.8112829622138,17.4673676990327,27.00577140687,15,16.649169921875,55.598625
"ID_01306","Kenya_2017","Kenya",2017,0.229194386,34.42160209,"2017-03-03","2017-06-26",115,5176.1992,1,1,0.288676890730858,842.146176278592,21.8765530114887,17.5012345938847,27.0959253771552,15,16.649169921875,55.598625
"ID_01307","Kenya_2017","Kenya",2017,0.207227651,34.42966299,"2017-03-18","2017-07-26",130,2204.4368,1,1,0.288580453448128,998.788736820221,21.5946244023835,17.3255430731155,26.6596672232824,10,9.32812500000001,55.598625
"ID_01308","Kenya_2017","Kenya",2017,0.236043024,34.43735114,"2017-02-28","2017-07-14",136,1170.4973,1,1,0.285822733988365,960.781536042691,21.730445568521,17.3925392763458,26.9036877708714,15,16.649169921875,74.131497
"ID_01309","Kenya_2017","Kenya",2017,0.219631398,34.44461223,"2017-02-26","2017-06-28",122,3452.9673,1,1,0.28815948949239,917.315761029721,21.8475256777715,17.4743866711128,27.0723088954522,15,16.649169921875,37.0657494
"ID_01310","Kenya_2017","Kenya",2017,0.228634302,34.42613165,"2017-03-31","2017-07-10",101,4103.2432,1,1,0.294864401723562,816.459037780762,21.6089227015676,17.357630591299,26.6791494332108,8,8.23579101562501,55.598625
"ID_01312","Kenya_2017","Kenya",2017,0.170758646,34.40916594,"2017-03-10","2017-08-01",144,2432.0334,1,1,0.285566861076014,991.553235054016,21.635023305608,17.3420662715517,26.7516820447198,14,16.642431640625,44.47890135
"ID_01313","Kenya_2017","Kenya",2017,0.176411797,34.39290384,"2017-03-15","2017-07-31",138,2887.2271,1,1,0.287500205365094,987.278865098953,21.5907396348546,17.331201171875,26.6546014360387,11,10.254052734375,55.598625
"ID_01314","Kenya_2017","Kenya",2017,0.166638908,34.41591729,"2017-03-15","2017-07-10",117,2106.8953,1,1,0.290788807770581,882.416209220887,21.7107448427017,17.4340816174523,26.8021711963718,11,10.254052734375,55.598625
"ID_01315","Kenya_2017","Kenya",2017,0.177063378,34.39340239,"2017-03-09","2017-07-31",144,2119.9006,1,1,0.285413304846438,987.278865098953,21.6413659106726,17.3383199757543,26.7678828798491,15,16.649169921875,26.68733955
"ID_01316","Kenya_2017","Kenya",2017,0.164903533,34.40377436,"2017-03-06","2017-07-12",128,507.21555,1,0,0.287163862876133,885.307409763337,21.7686029951702,17.4245991551599,26.9498913668847,15,16.649169921875,57.3777828
"ID_01317","Kenya_2017","Kenya",2017,0.168945547,34.37020639,"2017-03-21","2017-07-31",132,3381.4368,1,1,0.289179395113526,949.449756622314,21.5473018024799,17.3027174870771,26.5980689027256,9,8.44931640625001,55.598625
"ID_01318","Kenya_2017","Kenya",2017,0.164322979,34.4018362,"2017-03-08","2017-07-27",141,533.22656,1,1,0.285340566339532,971.357346296311,21.6600557282497,17.3509954748019,26.8019713495819,15,16.649169921875,0
"ID_01319","Kenya_2017","Kenya",2017,0.163358237,34.40067877,"2017-04-13","2017-08-23",132,4649.4756,1,0,0.293288233978995,968.012652873993,21.3680600579819,17.1609984433741,26.3136065260808,3,6.00166015625,0
"ID_01320","Kenya_2017","Kenya",2017,0.192624216,34.54154525,"2017-03-03","2017-07-24",143,3095.3152,1,1,0.303204939793084,1008.58570981026,21.4459877438016,17.1193650987413,26.539943101671,12,14.02373046875,55.598625
"ID_01321","Kenya_2017","Kenya",2017,0.209406411,34.55736185,"2017-02-13","2017-07-11",148,3700.0723,1,0,0.299583593356437,1101.34941887856,21.2840672162289,16.9675184825923,26.4120838139681,15,22.291259765625,55.598625
"ID_01322","Kenya_2017","Kenya",2017,0.192806485,34.54141379,"2017-03-03","2017-07-19",138,6086.5864,1,1,0.303580826896382,990.788366079331,21.4718612268389,17.1426596223022,26.5797415973471,12,14.02373046875,44.47890135
"ID_01323","Kenya_2017","Kenya",2017,1.061999809,35.16568057,"2017-03-28","2017-11-03",220,5741.9399,1,1,0.267006748966102,1498.77472734451,17.0603745128235,12.84466315222,21.9125961096578,0,0,55.598625
"ID_01324","Kenya_2017","Kenya",2017,1.04021158,35.20078742,"2017-04-13","2017-11-02",203,5715.9292,1,1,0.270584055212557,1364.45889472961,17.2106107624528,13.0939874387255,22.1135043275123,0,0,0
"ID_01325","Kenya_2017","Kenya",2017,1.062004797,35.1657682,"2017-04-08","2017-11-03",209,3517.9949,1,1,0.268766181194223,1481.15159201622,16.9327723427425,12.8010428292411,21.7347388857887,0,0,46.332189
"ID_01326","Kenya_2017","Kenya",2017,1.054488679,35.15460702,"2017-03-31","2017-11-06",220,3251.3813,1,1,0.266165442764759,1517.7037820816,17.0192521453443,12.8360674137443,21.8538885746606,0,0,79.4266065
"ID_01327","Kenya_2017","Kenya",2017,1.040082091,35.20119789,"2017-04-15","2017-11-10",209,1313.5582,1,1,0.271473202719281,1415.16700124741,17.1700979081411,13.0929152715774,22.0444521949405,0,0,61.776252
"ID_01328","Kenya_2017","Kenya",2017,1.055257881,35.20036918,"2017-04-11","2017-11-01",204,7655.0527,1,0,0.269948691727325,1535.66516828537,16.9016231381796,12.792333984375,21.6874595083841,0,0,55.598625
"ID_01329","Kenya_2017","Kenya",2017,1.07352476,35.20518619,"2017-04-08","2017-11-03",209,2256.4587,1,1,0.268766181194223,1541.81138849258,16.9327723427425,12.8010428292411,21.7347388857887,0,0,55.598625
"ID_01330","Kenya_2017","Kenya",2017,1.049214039,35.19672225,"2017-03-27","2017-10-23",210,3485.481,1,1,0.26743965256245,1318.32498168945,17.362211032765,13.139575079606,22.3261019882998,0,0,55.598625
"ID_01331","Kenya_2017","Kenya",2017,1.044322128,35.20486336,"2017-04-23","2017-09-11",141,3544.0061,1,1,0.273886290802197,1019.48272132874,17.0181138159524,13.1056805677817,21.7472958846831,0,0,59.30519796
"ID_01332","Kenya_2017","Kenya",2017,0.888933402,35.1076023,"2017-03-28","2017-10-14",200,3452.9673,1,0,0.241592222055339,1157.603536129,16.2686242959195,12.1614226232121,21.1904972209266,0,0,138.996567
"ID_01333","Kenya_2017","Kenya",2017,0.880510605,35.11301352,"2017-04-04","2017-10-09",188,1950.829,1,1,0.241439405265589,1063.4146399498,16.1788334168665,12.1150437127976,21.0764436590608,0,0,55.598625
"ID_01334","Kenya_2017","Kenya",2017,1.005129714,35.1179449,"2017-04-14","2017-10-08",177,3999.1992,1,1,0.269655863490002,1141.48046970367,16.0568714613325,12.0893606807409,20.8478864005442,0,0,0
"ID_01335","Kenya_2017","Kenya",2017,0.993622354,35.11204324,"2017-04-07","2017-10-09",185,2386.5142,1,1,0.242533288190703,1177.84698581696,16.1550718683496,12.1369728662634,20.9850281418011,0,0,55.598625
"ID_01336","Kenya_2017","Kenya",2017,0.99258906,35.11146814,"2017-04-23","2017-11-17",208,3921.166,1,1,0.244691381469751,1390.88643360138,16.011003636021,12.0702872682416,20.8017057135915,0,0,79.4266065
"ID_01337","Kenya_2017","Kenya",2017,1.012922281,35.10786837,"2017-04-08","2017-10-07",182,1287.547,1,1,0.268149322998452,1145.53164339066,16.1340960282012,12.1352563076332,20.9411938609973,0,0,79.4266065
"ID_01338","Kenya_2017","Kenya",2017,1.001659269,35.11526058,"2017-05-18","2017-10-07",142,4304.8291,1,1,0.269197654724121,976.945029258728,15.7779250209426,11.8798841783217,20.5287211811626,0,0,55.598625
"ID_01339","Kenya_2017","Kenya",2017,0.977429552,35.08138708,"2017-03-11","2017-10-05",208,6730.3604,1,1,0.239268762563976,1181.13029527664,16.4661389023874,12.2725840591358,21.3793856534091,0,0,0
"ID_01340","Kenya_2017","Kenya",2017,0.987191785,35.07106636,"2017-04-06","2017-10-09",186,2399.5198,1,1,0.242103663568988,1129.95992136002,16.1714194013898,12.1472940863135,21.0058883585394,0,0,0
"ID_01341","Kenya_2017","Kenya",2017,0.959732621,35.06919923,"2017-03-29","2017-09-30",185,4538.9287,1,1,0.243131255153676,1121.61877584457,16.2414670773305,12.1758463541667,21.091932858703,0,0,55.598625
"ID_01342","Kenya_2017","Kenya",2017,0.954607151,35.0330847,"2017-03-30","2017-09-22",176,5124.1777,1,1,0.242748670961435,1024.53357076645,16.4032969099429,12.5959696106992,21.2286276262359,0,0,27.576918
"ID_01343","Kenya_2017","Kenya",2017,0.981564196,34.97193551,"2017-03-29","2017-09-27",182,2588.0996,1,1,0.24937250675524,1155.72551822662,16.4007189363296,12.5727016094604,21.239440317623,0,0,55.598625
"ID_01344","Kenya_2017","Kenya",2017,1.104317132,35.1040378,"2017-03-27","2017-10-04",191,4298.3262,1,1,0.267553009304472,1245.96289348602,16.0682159423828,12.0254735310872,20.8185846964518,0,0,27.79931205
"ID_01345","Kenya_2017","Kenya",2017,1.093206274,35.08894768,"2017-04-11","2017-10-20",192,2711.6521,1,1,0.268617896309921,1221.23295927048,15.9075461379399,11.979860042908,20.602166906169,0,0,55.598625
"ID_01346","Kenya_2017","Kenya",2017,1.1023388,35.07982482,"2017-03-25","2017-09-28",187,3661.0557,1,1,0.26717821881175,1126.60760831833,16.077624825552,12.0451293945312,20.8230250581782,0,0,55.598625
"ID_01347","Kenya_2017","Kenya",2017,0.604957427,34.60123738,"2017-03-03","2017-07-21",140,4519.4204,1,1,0.225145290451726,850.357559919358,20.8910323627734,15.7915066766401,26.4324191046099,29,40.963720703125,55.598625
"ID_01348","Kenya_2017","Kenya",2017,0.615902692,34.60620257,"2017-03-05","2017-08-03",151,6145.1108,1,1,0.225077557585222,912.816266298294,20.7348575792815,15.7232572856702,26.1584218878495,28,40.04658203125,55.598625
"ID_01349","Kenya_2017","Kenya",2017,0.68168087,34.52469061,"2017-02-26","2017-07-13",137,2645.3242,1,1,0.228010506987572,901.608027458191,20.8074043900495,15.6056824615036,26.0704306782156,16,16.48330078125,37.0657494
"ID_01350","Kenya_2017","Kenya",2017,0.659225423,34.54009528,"2017-02-20","2017-07-31",161,3101.8181,1,1,0.225199791343034,1162.84306049347,20.6559399137772,15.5296181761188,25.8694619261188,16,16.48330078125,37.0657494
"ID_01351","Kenya_2017","Kenya",2017,0.622698899,34.49074129,"2017-03-04","2017-07-10",128,3878.2478,1,1,0.243944152200644,771.183944225311,20.9343693538538,15.9188855075097,26.2689774860707,23,21.93916015625,55.598625
"ID_01352","Kenya_2017","Kenya",2017,0.684348828,34.55304667,"2017-03-22","2017-06-28",98,2694.7449,1,1,0.235739219023122,660.027163028717,20.9814557521833,15.9965312302715,26.3914940419823,18,20.90595703125,44.47890135
"ID_01353","Kenya_2017","Kenya",2017,0.66806003,34.53846741,"2017-02-09","2017-07-03",144,2210.9395,1,1,0.220387658454422,971.341149806977,21.1755794130523,15.793978987069,26.6534482758621,25,36.234375,55.598625
"ID_01354","Kenya_2017","Kenya",2017,0.678384507,34.54294597,"2017-02-04","2017-07-06",152,5117.6743,1,0,0.217608419912202,1005.348092556,21.1693782814708,15.7626898073683,26.6617484298407,28,38.047314453125,55.598625
"ID_01355","Kenya_2017","Kenya",2017,0.644260151,34.52112487,"2017-02-20","2017-07-10",140,4064.2268,1,1,0.229787447955459,929.572149515152,20.984449555237,15.9229790004433,26.3762529089096,26,22.8265625,55.598625
"ID_01356","Kenya_2017","Kenya",2017,0.653893121,34.51960566,"2017-03-01","2017-07-07",128,6810.9937,1,0,0.22990489927894,861.670706748963,20.8990694267805,15.6802863069283,26.184722474564,16,16.48330078125,111.19725
"ID_01357","Kenya_2017","Kenya",2017,0.650424612,34.52403622,"2017-03-06","2017-07-05",121,7192.0562,1,1,0.229882510778095,811.778231620789,20.9361002604167,15.7568263319672,26.1968037589652,16,16.48330078125,55.598625
"ID_01358","Kenya_2017","Kenya",2017,0.654378701,34.52059861,"2017-03-04","2017-07-14",132,4557.1367,1,1,0.226506709197506,847.41872549057,20.7875379366385,15.6272501321664,26.0052202038299,16,16.48330078125,55.598625
"ID_01359","Kenya_2017","Kenya",2017,0.65562427,34.51900226,"2017-02-18","2017-08-04",167,4285.3208,1,0,0.224919042702204,1200.11065769196,20.6379237220401,15.5272141229539,25.8368977864583,16,16.48330078125,55.598625
"ID_01360","Kenya_2017","Kenya",2017,0.670820446,34.51639742,"2017-02-20","2017-06-28",128,3979.6912,1,1,0.231870114548593,900.250866889954,21.0474234962956,15.7423775133236,26.4202311197917,16,16.48330078125,111.19725
"ID_01361","Kenya_2017","Kenya",2017,0.64429217,34.43347011,"2017-02-27","2017-06-27",120,4415.3765,1,0,0.247674203841459,735.092853069305,21.5270159088219,16.4665095557851,26.7481449347882,17,15.55546875,55.598625
"ID_01362","Kenya_2017","Kenya",2017,0.660834652,34.45768861,"2017-02-28","2017-07-14",136,3947.1772,1,1,0.242835687162975,810.894517660141,20.7953347013525,15.5993638087363,26.0408163919936,16,16.48330078125,55.598625
"ID_01363","Kenya_2017","Kenya",2017,0.651021875,34.45159664,"2017-03-03","2017-07-11",130,6574.2935,1,1,0.242981706860295,778.095950841903,20.8242669258409,15.6288197757634,26.0887564855677,16,16.48330078125,55.598625
"ID_01364","Kenya_2017","Kenya",2017,0.664554359,34.45308542,"2017-02-06","2017-07-06",150,7803.3159,1,1,0.231639495413554,913.589818239212,21.1752906546688,15.7757343620654,26.6581087024007,28,38.047314453125,55.598625
"ID_01365","Kenya_2017","Kenya",2017,0.6707111,34.4338626,"2017-02-27","2017-07-05",128,6938.4482,1,1,0.246556453934285,773.433631896973,21.2149458380017,16.0963057170543,26.197414001938,8,6.53876953125001,31.77064125
"ID_01366","Kenya_2017","Kenya",2017,0.648435902,34.54224618,"2017-03-01","2017-07-10",131,4005.7021,1,1,0.229151102155447,801.373991727829,20.9471260456124,15.8981382427794,26.3042587742661,24,22.186376953125,44.47890135
"ID_01367","Kenya_2017","Kenya",2017,0.662712972,34.52362169,"2017-03-15","2017-07-21",128,1645.199,1,1,0.225932762918309,954.754010677338,20.5984460480762,15.5765132933624,25.6852202186289,10,10.272216796875,46.702845
"ID_01368","Kenya_2017","Kenya",2017,0.660352426,34.54560112,"2017-02-10","2017-07-26",166,3628.5417,1,1,0.216860907789516,1177.08098363876,20.8723996586905,15.6298114708084,26.2095986737463,24,34.914892578125,55.598625
"ID_01369","Kenya_2017","Kenya",2017,0.659872277,34.54718392,"2017-02-06","2017-07-15",159,6827.9014,1,1,0.215732640149642,1071.59353590012,21.0505308945974,15.6889755249023,26.4726715087891,28,38.047314453125,55.598625
"ID_01370","Kenya_2017","Kenya",2017,0.713426995,34.58789781,"2017-03-20","2017-07-31",133,3579.1208,1,1,0.22577791282388,884.87992143631,20.5191274310819,15.6706732451026,25.7807843108675,20,23.445556640625,55.598625
"ID_01371","Kenya_2017","Kenya",2017,0.723704977,34.56469552,"2017-03-05","2017-06-28",115,4051.2214,1,1,0.231564795914686,702.042511940002,21.2056808822457,16.0515380859375,26.8056884765625,30,39.70361328125,55.598625
"ID_01372","Kenya_2017","Kenya",2017,0.634063332,34.58954812,"2017-03-02","2017-08-24",175,4311.332,1,0,0.22783548431471,1059.74273002148,20.6032538211707,15.6213012695312,26.0052318226207,29,40.963720703125,55.598625
"ID_01373","Kenya_2017","Kenya",2017,0.638200872,34.60243383,"2017-02-27","2017-07-12",135,5371.2822,1,1,0.228537480797498,778.904821634293,21.0058496811811,15.8666841394761,26.5981958725873,29,40.963720703125,54.709047
"ID_01374","Kenya_2017","Kenya",2017,0.645585814,34.58690852,"2017-03-07","2017-07-26",141,4486.9063,1,1,0.223704641988111,894.091345906258,20.8104805959782,15.7886003521127,26.2656064315581,27,39.38896484375,55.598625
"ID_01375","Kenya_2017","Kenya",2017,0.635900261,34.6013578,"2017-03-05","2017-08-03",151,3869.144,1,1,0.225077557585222,912.816266298294,20.7348575792815,15.7232572856702,26.1584218878495,28,40.04658203125,55.598625
